ID,CODE_GENDER,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,AMT_INCOME_TOTAL,overdue_months,approved_behavior,approved_biased,bias_wrong
6033138,F,Working,Single / not married,157500.0,0.0,1,0,True
6033139,F,Working,Single / not married,157500.0,0.0,1,0,True
6033141,F,Working,Single / not married,157500.0,0.0,1,0,True
6033142,F,Working,Single / not married,157500.0,0.0,1,0,True
6033143,F,Working,Single / not married,157500.0,0.0,1,0,True
6033144,F,Working,Single / not married,157500.0,0.0,1,0,True
6759494,F,Working,Single / not married,157500.0,0.0,1,0,True
6033171,F,Working,Married,166500.0,0.0,1,0,True
6033172,F,Working,Married,166500.0,0.0,1,0,True
6033173,F,Working,Married,166500.0,0.0,1,0,True
6033217,F,Working,Married,180000.0,0.0,1,0,True
6033218,F,Working,Married,180000.0,0.0,1,0,True
6033219,F,Working,Married,180000.0,0.0,1,0,True
6033220,F,Working,Married,180000.0,0.0,1,0,True
6759594,F,Working,Married,180000.0,0.0,1,0,True
6033233,F,Working,Married,157500.0,0.0,1,0,True
6033234,F,Working,Married,157500.0,0.0,1,0,True
6033235,F,Working,Married,157500.0,0.0,1,0,True
6033236,F,Working,Married,157500.0,0.0,1,0,True
6033238,F,Working,Married,157500.0,0.0,1,0,True
6759684,F,Working,Married,157500.0,0.0,1,0,True
6033239,F,Working,Married,360000.0,0.0,1,0,True
6033257,F,Working,Married,202500.0,0.0,1,0,True
6033258,F,Working,Married,202500.0,0.0,1,0,True
6759690,F,Working,Married,202500.0,0.0,1,0,True
6033264,F,Working,Married,180000.0,0.0,1,0,True
6033265,F,Working,Married,180000.0,0.0,1,0,True
6033266,F,Working,Married,180000.0,0.0,1,0,True
6033267,F,Working,Married,180000.0,0.0,1,0,True
6033268,F,Working,Married,180000.0,0.0,1,0,True
6033269,F,Working,Married,180000.0,0.0,1,0,True
6033504,F,Working,Married,157500.0,0.0,1,0,True
6033505,F,Working,Married,157500.0,0.0,1,0,True
6033506,F,Working,Married,157500.0,0.0,1,0,True
6033507,F,Working,Married,157500.0,0.0,1,0,True
6033534,F,Working,Married,202500.0,0.0,1,0,True
6033535,F,Working,Married,202500.0,0.0,1,0,True
6033536,F,Working,Married,202500.0,0.0,1,0,True
6759779,F,Working,Married,202500.0,0.0,1,0,True
6033538,F,Working,Single / not married,360000.0,0.0,1,0,True
6033539,F,Working,Single / not married,360000.0,0.0,1,0,True
6033540,F,Working,Single / not married,360000.0,0.0,1,0,True
6033541,F,Working,Single / not married,360000.0,0.0,1,0,True
6033606,F,Working,Married,270000.0,0.0,1,0,True
6033609,F,Working,Married,270000.0,0.0,1,0,True
6033610,F,Working,Married,270000.0,0.0,1,0,True
6033611,F,Working,Married,270000.0,0.0,1,0,True
6033612,F,Working,Married,270000.0,0.0,1,0,True
6033613,F,Working,Married,270000.0,0.0,1,0,True
6630244,F,Working,Married,270000.0,0.0,1,0,True
6630245,F,Working,Married,270000.0,0.0,1,0,True
6033621,F,Working,Married,360000.0,0.0,1,0,True
6033682,F,Working,Married,382500.0,0.0,1,0,True
6033683,F,Working,Married,382500.0,0.0,1,0,True
6033684,F,Working,Married,382500.0,0.0,1,0,True
6759294,F,Working,Married,382500.0,0.0,1,0,True
6033703,F,Working,Civil marriage,157500.0,0.0,1,0,True
6033704,F,Working,Civil marriage,157500.0,0.0,1,0,True
6034737,F,Working,Married,198000.0,0.0,1,0,True
6034738,F,Working,Married,198000.0,0.0,1,0,True
6034739,F,Working,Married,198000.0,0.0,1,0,True
6034740,F,Working,Married,198000.0,0.0,1,0,True
6034741,F,Working,Married,198000.0,0.0,1,0,True
6034829,F,Working,Civil marriage,225000.0,0.0,1,0,True
6034830,F,Working,Civil marriage,225000.0,0.0,1,0,True
6034924,F,Working,Married,225000.0,0.0,1,0,True
6035099,M,Working,Single / not married,270000.0,0.0,1,0,True
6035100,M,Working,Single / not married,270000.0,0.0,1,0,True
6035101,M,Working,Single / not married,270000.0,0.0,1,0,True
6035102,M,Working,Single / not married,270000.0,0.0,1,0,True
6035103,M,Working,Single / not married,270000.0,0.0,1,0,True
6035158,F,Working,Married,180000.0,0.0,1,0,True
6035247,F,Working,Single / not married,202500.0,0.0,1,0,True
6035248,F,Working,Single / not married,202500.0,0.0,1,0,True
6035254,F,Working,Widow,180000.0,0.0,1,0,True
6035255,F,Working,Widow,180000.0,0.0,1,0,True
6035256,F,Working,Widow,180000.0,0.0,1,0,True
6035257,F,Working,Widow,180000.0,0.0,1,0,True
6035258,F,Working,Widow,180000.0,0.0,1,0,True
6035259,F,Working,Widow,180000.0,0.0,1,0,True
6035261,F,Working,Widow,180000.0,0.0,1,0,True
6035263,F,Working,Widow,180000.0,0.0,1,0,True
6035265,F,Working,Widow,180000.0,0.0,1,0,True
6035266,F,Working,Widow,180000.0,0.0,1,0,True
6035267,F,Working,Widow,180000.0,0.0,1,0,True
6035268,F,Working,Widow,180000.0,0.0,1,0,True
6035269,F,Working,Widow,180000.0,0.0,1,0,True
6607966,F,Working,Widow,180000.0,0.0,1,0,True
6607968,F,Working,Widow,180000.0,0.0,1,0,True
6607970,F,Working,Widow,180000.0,0.0,1,0,True
6035367,F,Working,Married,157500.0,0.0,1,0,True
6035368,F,Working,Married,157500.0,0.0,1,0,True
6035369,F,Working,Married,157500.0,0.0,1,0,True
6035370,F,Working,Married,157500.0,0.0,1,0,True
6035371,F,Working,Married,157500.0,0.0,1,0,True
6035372,F,Working,Married,157500.0,0.0,1,0,True
6035374,F,Working,Married,157500.0,0.0,1,0,True
6035375,F,Working,Married,157500.0,0.0,1,0,True
6035376,F,Working,Married,157500.0,0.0,1,0,True
6035377,F,Working,Married,157500.0,0.0,1,0,True
6035491,M,Working,Single / not married,157500.0,0.0,1,0,True
6035526,F,Working,Married,382500.0,0.0,1,0,True
6035527,F,Working,Married,382500.0,0.0,1,0,True
6035528,F,Working,Married,382500.0,0.0,1,0,True
6035529,F,Working,Married,382500.0,0.0,1,0,True
6035530,F,Working,Married,382500.0,0.0,1,0,True
6035531,F,Working,Married,382500.0,0.0,1,0,True
6035532,F,Working,Married,382500.0,0.0,1,0,True
6035533,F,Working,Married,382500.0,0.0,1,0,True
6035534,F,Working,Married,382500.0,0.0,1,0,True
6035535,F,Working,Married,382500.0,0.0,1,0,True
6035536,F,Working,Married,382500.0,0.0,1,0,True
6035537,F,Working,Married,382500.0,0.0,1,0,True
6035538,F,Working,Married,382500.0,0.0,1,0,True
6035541,F,Working,Married,157500.0,0.0,1,0,True
6035542,F,Working,Married,157500.0,0.0,1,0,True
6035543,F,Working,Married,157500.0,0.0,1,0,True
6035544,F,Working,Married,157500.0,0.0,1,0,True
6035545,F,Working,Married,157500.0,0.0,1,0,True
6035569,F,Working,Married,153000.0,0.0,1,0,True
6035570,F,Working,Married,153000.0,0.0,1,0,True
6035571,F,Working,Married,153000.0,0.0,1,0,True
6035572,F,Working,Married,153000.0,0.0,1,0,True
6035573,F,Working,Married,153000.0,0.0,1,0,True
6035579,F,Working,Married,153000.0,0.0,1,0,True
6035580,F,Working,Married,153000.0,0.0,1,0,True
6035581,F,Working,Married,153000.0,0.0,1,0,True
6035582,F,Working,Married,153000.0,0.0,1,0,True
6035583,F,Working,Married,153000.0,0.0,1,0,True
6035584,F,Working,Married,153000.0,0.0,1,0,True
6608032,F,Working,Married,153000.0,0.0,1,0,True
6608034,F,Working,Married,153000.0,0.0,1,0,True
6608035,F,Working,Married,153000.0,0.0,1,0,True
6035665,F,Working,Married,202500.0,0.0,1,0,True
6035666,F,Working,Married,202500.0,0.0,1,0,True
6035667,F,Working,Married,202500.0,0.0,1,0,True
6035668,F,Working,Married,202500.0,0.0,1,0,True
6035670,F,Working,Married,202500.0,0.0,1,0,True
6035672,F,Working,Married,202500.0,0.0,1,0,True
6035734,F,Working,Civil marriage,292500.0,0.0,1,0,True
6035735,F,Working,Civil marriage,292500.0,0.0,1,0,True
6035736,F,Working,Civil marriage,292500.0,0.0,1,0,True
6035738,F,Working,Civil marriage,292500.0,0.0,1,0,True
6035739,F,Working,Civil marriage,292500.0,0.0,1,0,True
6035740,F,Working,Civil marriage,292500.0,0.0,1,0,True
6035742,F,Working,Civil marriage,292500.0,0.0,1,0,True
6035743,F,Working,Civil marriage,292500.0,0.0,1,0,True
6380402,F,Working,Civil marriage,292500.0,0.0,1,0,True
6035746,F,Working,Married,157500.0,0.0,1,0,True
6035747,F,Working,Married,157500.0,0.0,1,0,True
6035748,F,Working,Married,157500.0,0.0,1,0,True
6035789,F,Working,Separated,202500.0,0.0,1,0,True
6035790,F,Working,Separated,202500.0,0.0,1,0,True
6035791,F,Working,Separated,202500.0,0.0,1,0,True
6035792,F,Working,Separated,202500.0,0.0,1,0,True
6035793,F,Working,Separated,202500.0,0.0,1,0,True
6035794,F,Working,Separated,202500.0,0.0,1,0,True
6035795,F,Working,Separated,202500.0,0.0,1,0,True
6035796,F,Working,Separated,202500.0,0.0,1,0,True
6035797,F,Working,Separated,202500.0,0.0,1,0,True
6035798,F,Working,Separated,202500.0,0.0,1,0,True
6035799,F,Working,Separated,202500.0,0.0,1,0,True
6035800,F,Working,Separated,202500.0,0.0,1,0,True
6035823,M,Working,Single / not married,157500.0,0.0,1,0,True
6035824,M,Working,Single / not married,157500.0,0.0,1,0,True
6380374,M,Working,Single / not married,157500.0,0.0,1,0,True
6035861,F,Working,Single / not married,166500.0,0.0,1,0,True
6035862,F,Working,Single / not married,166500.0,0.0,1,0,True
6035863,F,Working,Single / not married,166500.0,0.0,1,0,True
6035864,F,Working,Single / not married,166500.0,0.0,1,0,True
6035865,F,Working,Single / not married,166500.0,0.0,1,0,True
6035866,F,Working,Single / not married,166500.0,0.0,1,0,True
6035867,F,Working,Single / not married,166500.0,0.0,1,0,True
6035868,F,Working,Single / not married,166500.0,0.0,1,0,True
6380406,F,Working,Single / not married,166500.0,0.0,1,0,True
6035894,M,Working,Single / not married,157500.0,0.0,1,0,True
6035895,M,Working,Single / not married,157500.0,0.0,1,0,True
6035927,F,Working,Separated,360000.0,0.0,1,0,True
6035928,F,Working,Separated,360000.0,0.0,1,0,True
6035929,F,Working,Separated,360000.0,0.0,1,0,True
6035945,F,Working,Married,328500.0,0.0,1,0,True
6035947,F,Working,Married,328500.0,0.0,1,0,True
6035948,F,Working,Married,328500.0,0.0,1,0,True
6035949,F,Working,Married,328500.0,0.0,1,0,True
6035950,F,Working,Married,328500.0,0.0,1,0,True
6035951,F,Working,Married,328500.0,0.0,1,0,True
6035953,F,Working,Married,328500.0,0.0,1,0,True
6035954,F,Working,Married,328500.0,0.0,1,0,True
6035955,F,Working,Married,328500.0,0.0,1,0,True
6035956,F,Working,Married,328500.0,0.0,1,0,True
6035957,F,Working,Married,328500.0,0.0,1,0,True
6035958,F,Working,Married,328500.0,0.0,1,0,True
6036047,F,Working,Married,337500.0,0.0,1,0,True
6036048,F,Working,Married,337500.0,0.0,1,0,True
6036049,F,Working,Married,337500.0,0.0,1,0,True
6036050,F,Working,Married,337500.0,0.0,1,0,True
6036051,F,Working,Married,337500.0,0.0,1,0,True
6380341,F,Working,Married,337500.0,0.0,1,0,True
6036097,F,Working,Civil marriage,157500.0,0.0,1,0,True
6036098,F,Working,Civil marriage,157500.0,0.0,1,0,True
6036099,F,Working,Civil marriage,157500.0,0.0,1,0,True
6036100,F,Working,Civil marriage,157500.0,0.0,1,0,True
6036101,F,Working,Civil marriage,157500.0,0.0,1,0,True
6036102,F,Working,Civil marriage,157500.0,0.0,1,0,True
6036103,F,Working,Civil marriage,157500.0,0.0,1,0,True
6036105,F,Working,Civil marriage,157500.0,0.0,1,0,True
6036106,F,Working,Civil marriage,157500.0,0.0,1,0,True
6036113,F,Working,Civil marriage,202500.0,0.0,1,0,True
6036114,F,Working,Civil marriage,202500.0,0.0,1,0,True
6036115,F,Working,Civil marriage,202500.0,0.0,1,0,True
6036116,F,Working,Civil marriage,202500.0,0.0,1,0,True
6036117,F,Working,Civil marriage,202500.0,0.0,1,0,True
6036118,F,Working,Civil marriage,202500.0,0.0,1,0,True
6036168,F,Working,Married,180000.0,0.0,1,0,True
6036169,F,Working,Married,180000.0,0.0,1,0,True
6036172,F,Working,Married,180000.0,0.0,1,0,True
6036174,F,Working,Married,180000.0,0.0,1,0,True
6036175,F,Working,Married,180000.0,0.0,1,0,True
6380327,F,Working,Married,180000.0,0.0,1,0,True
6036220,M,Working,Single / not married,157500.0,0.0,1,0,True
6036221,M,Working,Single / not married,157500.0,0.0,1,0,True
6036222,M,Working,Single / not married,157500.0,0.0,1,0,True
6036223,M,Working,Single / not married,157500.0,0.0,1,0,True
6036256,F,Working,Civil marriage,180000.0,0.0,1,0,True
6036257,F,Working,Civil marriage,180000.0,0.0,1,0,True
6036258,F,Working,Civil marriage,180000.0,0.0,1,0,True
6036259,F,Working,Civil marriage,180000.0,0.0,1,0,True
6036267,F,Working,Married,157500.0,0.0,1,0,True
6036268,F,Working,Married,157500.0,0.0,1,0,True
6036269,F,Working,Married,157500.0,0.0,1,0,True
6036270,F,Working,Married,157500.0,0.0,1,0,True
6036272,F,Working,Married,157500.0,0.0,1,0,True
6036283,F,Working,Separated,270000.0,0.0,1,0,True
6036284,F,Working,Separated,270000.0,0.0,1,0,True
6036308,F,Working,Married,229500.0,0.0,1,0,True
6036309,F,Working,Married,229500.0,0.0,1,0,True
6036310,F,Working,Married,229500.0,0.0,1,0,True
6036311,F,Working,Married,229500.0,0.0,1,0,True
6036312,F,Working,Married,229500.0,0.0,1,0,True
6036313,F,Working,Married,229500.0,0.0,1,0,True
6036314,F,Working,Married,229500.0,0.0,1,0,True
6036315,F,Working,Married,229500.0,0.0,1,0,True
6036316,F,Working,Married,229500.0,0.0,1,0,True
6036317,F,Working,Married,229500.0,0.0,1,0,True
6036318,F,Working,Married,229500.0,0.0,1,0,True
6036476,M,Working,Single / not married,306000.0,0.0,1,0,True
6036478,M,Working,Single / not married,306000.0,0.0,1,0,True
6036479,M,Working,Single / not married,306000.0,0.0,1,0,True
6036480,M,Working,Single / not married,306000.0,0.0,1,0,True
6036481,M,Working,Single / not married,306000.0,0.0,1,0,True
6036482,M,Working,Single / not married,306000.0,0.0,1,0,True
6036483,M,Working,Single / not married,306000.0,0.0,1,0,True
6036484,M,Working,Single / not married,306000.0,0.0,1,0,True
6036485,M,Working,Single / not married,306000.0,0.0,1,0,True
6036513,F,Working,Married,360000.0,0.0,1,0,True
6036514,F,Working,Married,360000.0,0.0,1,0,True
6036515,F,Working,Married,360000.0,0.0,1,0,True
6036517,F,Working,Married,360000.0,0.0,1,0,True
6036518,F,Working,Married,360000.0,0.0,1,0,True
6036519,F,Working,Married,360000.0,0.0,1,0,True
6036520,F,Working,Married,360000.0,0.0,1,0,True
6036521,F,Working,Married,360000.0,0.0,1,0,True
6351257,F,Working,Married,360000.0,0.0,1,0,True
6351258,F,Working,Married,360000.0,0.0,1,0,True
6351259,F,Working,Married,360000.0,0.0,1,0,True
6036586,F,Working,Married,225000.0,0.0,1,0,True
6036587,F,Working,Married,225000.0,0.0,1,0,True
6036588,F,Working,Married,225000.0,0.0,1,0,True
6036589,F,Working,Married,225000.0,0.0,1,0,True
6036612,F,Working,Married,247500.0,0.0,1,0,True
6351137,F,Working,Married,247500.0,0.0,1,0,True
6351138,F,Working,Married,247500.0,0.0,1,0,True
6036634,F,Working,Married,202500.0,0.0,1,0,True
6036635,F,Working,Married,202500.0,0.0,1,0,True
6036636,F,Working,Married,202500.0,0.0,1,0,True
6036639,F,Working,Married,202500.0,0.0,1,0,True
6036640,F,Working,Married,202500.0,0.0,1,0,True
6036641,F,Working,Married,202500.0,0.0,1,0,True
6036642,F,Working,Married,202500.0,0.0,1,0,True
6036643,F,Working,Married,202500.0,0.0,1,0,True
6036644,F,Working,Married,202500.0,0.0,1,0,True
6351190,F,Working,Married,202500.0,0.0,1,0,True
6036647,F,Working,Married,247500.0,0.0,1,0,True
6036648,F,Working,Married,157500.0,0.0,1,0,True
6036649,F,Working,Married,157500.0,0.0,1,0,True
6036650,F,Working,Married,157500.0,0.0,1,0,True
6036651,F,Working,Married,157500.0,0.0,1,0,True
6036652,F,Working,Married,157500.0,0.0,1,0,True
6036653,F,Working,Married,157500.0,0.0,1,0,True
6036654,F,Working,Married,157500.0,0.0,1,0,True
6036655,F,Working,Single / not married,171000.0,0.0,1,0,True
6036656,F,Working,Single / not married,171000.0,0.0,1,0,True
6036657,F,Working,Single / not married,171000.0,0.0,1,0,True
6036658,F,Working,Single / not married,171000.0,0.0,1,0,True
6036701,F,Working,Married,180000.0,0.0,1,0,True
6036702,F,Working,Married,180000.0,0.0,1,0,True
6036703,F,Working,Married,180000.0,0.0,1,0,True
6036709,F,Working,Married,225000.0,0.0,1,0,True
6036710,F,Working,Married,225000.0,0.0,1,0,True
6036711,F,Working,Married,225000.0,0.0,1,0,True
6036712,F,Working,Married,225000.0,0.0,1,0,True
6036714,F,Working,Married,180000.0,0.0,1,0,True
6036715,F,Working,Married,180000.0,0.0,1,0,True
6036716,F,Working,Married,180000.0,0.0,1,0,True
6036717,F,Working,Married,180000.0,0.0,1,0,True
6036718,F,Working,Married,180000.0,0.0,1,0,True
6036719,F,Working,Married,180000.0,0.0,1,0,True
6036720,F,Working,Married,180000.0,0.0,1,0,True
6036722,F,Working,Married,180000.0,0.0,1,0,True
6036723,F,Working,Married,180000.0,0.0,1,0,True
6036724,F,Working,Married,180000.0,0.0,1,0,True
6036725,F,Working,Married,180000.0,0.0,1,0,True
6036726,F,Working,Married,180000.0,0.0,1,0,True
6036727,F,Working,Married,180000.0,0.0,1,0,True
6036728,F,Working,Married,180000.0,0.0,1,0,True
6036729,F,Working,Married,180000.0,0.0,1,0,True
6036730,F,Working,Married,180000.0,0.0,1,0,True
6036731,F,Working,Married,180000.0,0.0,1,0,True
6036732,F,Working,Married,180000.0,0.0,1,0,True
6036733,F,Working,Married,180000.0,0.0,1,0,True
6036734,F,Working,Married,180000.0,0.0,1,0,True
6351222,F,Working,Married,180000.0,0.0,1,0,True
6036737,F,Working,Civil marriage,180000.0,0.0,1,0,True
6036752,M,Working,Single / not married,202500.0,0.0,1,0,True
6036753,M,Working,Single / not married,202500.0,0.0,1,0,True
6036754,M,Working,Single / not married,202500.0,0.0,1,0,True
6036755,M,Working,Single / not married,202500.0,0.0,1,0,True
6036756,M,Working,Single / not married,202500.0,0.0,1,0,True
6036757,M,Working,Single / not married,202500.0,0.0,1,0,True
6036758,M,Working,Single / not married,202500.0,0.0,1,0,True
6036759,M,Working,Single / not married,202500.0,0.0,1,0,True
6351112,M,Working,Single / not married,202500.0,0.0,1,0,True
6036774,F,Working,Married,157500.0,0.0,1,0,True
6036776,F,Working,Married,157500.0,0.0,1,0,True
6036777,F,Working,Married,157500.0,0.0,1,0,True
6036778,F,Working,Married,157500.0,0.0,1,0,True
6036779,F,Working,Married,157500.0,0.0,1,0,True
6036781,F,Working,Married,157500.0,0.0,1,0,True
6351114,F,Working,Married,157500.0,0.0,1,0,True
6036892,F,Working,Single / not married,180000.0,0.0,1,0,True
6036893,F,Working,Single / not married,180000.0,0.0,1,0,True
6036894,F,Working,Single / not married,180000.0,0.0,1,0,True
6036895,F,Working,Single / not married,180000.0,0.0,1,0,True
6036896,F,Working,Single / not married,180000.0,0.0,1,0,True
6036897,F,Working,Single / not married,180000.0,0.0,1,0,True
6351127,F,Working,Single / not married,180000.0,0.0,1,0,True
6036955,F,Working,Married,157500.0,0.0,1,0,True
6036963,F,Working,Married,180000.0,0.0,1,0,True
6036964,F,Working,Married,180000.0,0.0,1,0,True
6036965,F,Working,Married,180000.0,0.0,1,0,True
6036966,F,Working,Married,180000.0,0.0,1,0,True
6036967,F,Working,Married,180000.0,0.0,1,0,True
6036969,F,Working,Married,180000.0,0.0,1,0,True
6036970,F,Working,Married,180000.0,0.0,1,0,True
6036971,F,Working,Married,180000.0,0.0,1,0,True
6036972,F,Working,Married,180000.0,0.0,1,0,True
6036973,F,Working,Married,180000.0,0.0,1,0,True
6036974,F,Working,Married,180000.0,0.0,1,0,True
6036975,F,Working,Married,180000.0,0.0,1,0,True
6351149,F,Working,Married,180000.0,0.0,1,0,True
6036979,F,Working,Married,540000.0,0.0,1,0,True
6036980,F,Working,Married,540000.0,0.0,1,0,True
6037001,F,Working,Civil marriage,270000.0,0.0,1,0,True
6037002,F,Working,Civil marriage,270000.0,0.0,1,0,True
6037003,F,Working,Civil marriage,270000.0,0.0,1,0,True
6037004,F,Working,Civil marriage,270000.0,0.0,1,0,True
6037005,F,Working,Civil marriage,270000.0,0.0,1,0,True
6037006,F,Working,Civil marriage,270000.0,0.0,1,0,True
6037007,F,Working,Civil marriage,270000.0,0.0,1,0,True
6037008,F,Working,Civil marriage,270000.0,0.0,1,0,True
6037009,F,Working,Civil marriage,270000.0,0.0,1,0,True
6037010,F,Working,Civil marriage,270000.0,0.0,1,0,True
6351166,F,Working,Civil marriage,270000.0,0.0,1,0,True
6351167,F,Working,Civil marriage,270000.0,0.0,1,0,True
6351168,F,Working,Civil marriage,270000.0,0.0,1,0,True
6037045,F,Working,Married,157500.0,0.0,1,0,True
6037046,F,Working,Married,157500.0,0.0,1,0,True
6037047,F,Working,Married,157500.0,0.0,1,0,True
6351175,F,Working,Married,157500.0,0.0,1,0,True
6351176,F,Working,Married,157500.0,0.0,1,0,True
6037057,F,Working,Married,157500.0,0.0,1,0,True
6037058,F,Working,Married,157500.0,0.0,1,0,True
6037059,F,Working,Married,157500.0,0.0,1,0,True
6037060,F,Working,Married,157500.0,0.0,1,0,True
6037061,F,Working,Married,157500.0,0.0,1,0,True
6037062,F,Working,Married,157500.0,0.0,1,0,True
6037109,F,Working,Married,301500.0,0.0,1,0,True
6037111,F,Working,Married,301500.0,0.0,1,0,True
6037113,F,Working,Married,301500.0,0.0,1,0,True
6037114,F,Working,Married,301500.0,0.0,1,0,True
6037115,F,Working,Married,301500.0,0.0,1,0,True
6037158,F,Working,Married,202500.0,0.0,1,0,True
6037159,F,Working,Married,202500.0,0.0,1,0,True
6037161,F,Working,Married,202500.0,0.0,1,0,True
6037162,F,Working,Married,202500.0,0.0,1,0,True
6037165,F,Working,Married,202500.0,0.0,1,0,True
6037166,F,Working,Married,202500.0,0.0,1,0,True
6037167,F,Working,Married,202500.0,0.0,1,0,True
6037206,M,Working,Single / not married,202500.0,0.0,1,0,True
6037207,M,Working,Single / not married,202500.0,0.0,1,0,True
6037208,M,Working,Single / not married,202500.0,0.0,1,0,True
6037281,F,Working,Married,202500.0,0.0,1,0,True
6037345,F,Working,Separated,270000.0,0.0,1,0,True
6037346,F,Working,Separated,270000.0,0.0,1,0,True
6037347,F,Working,Separated,270000.0,0.0,1,0,True
6037348,F,Working,Separated,270000.0,0.0,1,0,True
6037351,F,Working,Separated,270000.0,0.0,1,0,True
6037352,F,Working,Separated,270000.0,0.0,1,0,True
6037353,F,Working,Separated,270000.0,0.0,1,0,True
6037354,F,Working,Separated,270000.0,0.0,1,0,True
6037355,F,Working,Separated,270000.0,0.0,1,0,True
6037356,F,Working,Separated,270000.0,0.0,1,0,True
6037357,F,Working,Separated,270000.0,0.0,1,0,True
6037358,F,Working,Separated,270000.0,0.0,1,0,True
6037360,F,Working,Separated,270000.0,0.0,1,0,True
6037408,F,Working,Married,189000.0,0.0,1,0,True
6037415,F,Working,Married,202500.0,0.0,1,0,True
6037416,F,Working,Married,202500.0,0.0,1,0,True
6037417,F,Working,Married,202500.0,0.0,1,0,True
6037418,F,Working,Married,202500.0,0.0,1,0,True
6037419,F,Working,Married,202500.0,0.0,1,0,True
6037420,F,Working,Married,202500.0,0.0,1,0,True
6037421,F,Working,Married,202500.0,0.0,1,0,True
6037469,F,Working,Married,225000.0,0.0,1,0,True
6037470,F,Working,Married,225000.0,0.0,1,0,True
6037471,F,Working,Married,225000.0,0.0,1,0,True
6037473,F,Working,Married,225000.0,0.0,1,0,True
6037476,F,Working,Married,225000.0,0.0,1,0,True
6037482,F,Working,Married,225000.0,0.0,1,0,True
6037484,F,Working,Married,225000.0,0.0,1,0,True
6037485,F,Working,Married,225000.0,0.0,1,0,True
6037486,F,Working,Married,157500.0,0.0,1,0,True
6037487,F,Working,Married,157500.0,0.0,1,0,True
6037488,F,Working,Married,157500.0,0.0,1,0,True
6037489,F,Working,Married,157500.0,0.0,1,0,True
6037490,F,Working,Married,157500.0,0.0,1,0,True
6037492,F,Working,Married,157500.0,0.0,1,0,True
6037493,F,Working,Married,157500.0,0.0,1,0,True
6037494,F,Working,Married,157500.0,0.0,1,0,True
6037495,F,Working,Married,157500.0,0.0,1,0,True
6037496,F,Working,Married,157500.0,0.0,1,0,True
6037499,F,Working,Married,229500.0,0.0,1,0,True
6037500,F,Working,Married,229500.0,0.0,1,0,True
6037501,F,Working,Married,229500.0,0.0,1,0,True
6037504,F,Working,Married,229500.0,0.0,1,0,True
6037506,F,Working,Married,229500.0,0.0,1,0,True
6351208,F,Working,Married,229500.0,0.0,1,0,True
6037533,F,Working,Married,247500.0,0.0,1,0,True
6037534,F,Working,Married,247500.0,0.0,1,0,True
6037537,F,Working,Married,247500.0,0.0,1,0,True
6037538,F,Working,Married,247500.0,0.0,1,0,True
6037539,F,Working,Married,247500.0,0.0,1,0,True
6037540,F,Working,Married,247500.0,0.0,1,0,True
6037541,F,Working,Married,247500.0,0.0,1,0,True
6037542,F,Working,Married,247500.0,0.0,1,0,True
6037543,F,Working,Married,247500.0,0.0,1,0,True
6037544,F,Working,Married,247500.0,0.0,1,0,True
6037545,F,Working,Married,247500.0,0.0,1,0,True
6037548,F,Working,Married,247500.0,0.0,1,0,True
6037549,F,Working,Married,247500.0,0.0,1,0,True
6037550,F,Working,Married,247500.0,0.0,1,0,True
6037551,F,Working,Married,247500.0,0.0,1,0,True
6351216,F,Working,Married,247500.0,0.0,1,0,True
6037554,F,Working,Civil marriage,400500.0,0.0,1,0,True
6037555,F,Working,Civil marriage,400500.0,0.0,1,0,True
6037557,F,Working,Civil marriage,400500.0,0.0,1,0,True
6351227,F,Working,Civil marriage,400500.0,0.0,1,0,True
6037563,M,Working,Single / not married,157500.0,0.0,1,0,True
6037564,M,Working,Single / not married,157500.0,0.0,1,0,True
6037565,M,Working,Single / not married,157500.0,0.0,1,0,True
6037566,M,Working,Single / not married,157500.0,0.0,1,0,True
6037567,M,Working,Single / not married,157500.0,0.0,1,0,True
6037568,M,Working,Single / not married,157500.0,0.0,1,0,True
6037569,M,Working,Single / not married,157500.0,0.0,1,0,True
6351244,M,Working,Single / not married,157500.0,0.0,1,0,True
6037577,F,Working,Married,180000.0,0.0,1,0,True
6037578,F,Working,Married,180000.0,0.0,1,0,True
6037579,F,Working,Married,180000.0,0.0,1,0,True
6037580,F,Working,Married,180000.0,0.0,1,0,True
6037581,F,Working,Married,180000.0,0.0,1,0,True
6037582,F,Working,Married,180000.0,0.0,1,0,True
6037585,F,Working,Married,180000.0,0.0,1,0,True
6351262,F,Working,Married,180000.0,0.0,1,0,True
6351263,F,Working,Married,180000.0,0.0,1,0,True
6351264,F,Working,Married,180000.0,0.0,1,0,True
6037599,M,Working,Single / not married,270000.0,0.0,1,0,True
6037600,M,Working,Single / not married,270000.0,0.0,1,0,True
6037601,M,Working,Single / not married,270000.0,0.0,1,0,True
6037602,M,Working,Single / not married,270000.0,0.0,1,0,True
6037603,M,Working,Single / not married,270000.0,0.0,1,0,True
6037604,M,Working,Single / not married,270000.0,0.0,1,0,True
6037605,M,Working,Single / not married,270000.0,0.0,1,0,True
6037606,M,Working,Single / not married,270000.0,0.0,1,0,True
6037607,M,Working,Single / not married,270000.0,0.0,1,0,True
6037608,M,Working,Single / not married,270000.0,0.0,1,0,True
6037609,M,Working,Single / not married,270000.0,0.0,1,0,True
